ts	pid	rss_kb	vsz_kb
01:35:36	1906	432	435300048
01:35:36	1909	5557856	491982016
01:35:36	1904	624	435300896
01:35:37	1906	432	435300048
01:35:37	1909	5543808	491982016
01:35:37	1904	624	435300896
01:35:38	1906	432	435300048
01:35:38	1909	5374448	493112512
01:35:38	1904	624	435300896
01:35:40	1906	432	435300048
01:35:40	1909	5458944	493563072
01:35:40	1904	624	435300896
01:35:41	1906	432	435300048
01:35:41	1909	5530080	493579456
01:35:41	1904	624	435300896
01:35:42	1906	432	435300048
01:35:42	1909	5287216	493579456
01:35:42	1904	624	435300896
01:35:43	1906	432	435300048
01:35:43	1909	5242736	493579456
01:35:43	1904	624	435300896
01:35:44	1906	432	435300048
01:35:44	1909	5228272	493579456
01:35:44	1904	624	435300896
01:35:45	1906	432	435300048
01:35:45	1909	5175888	493579456
01:35:45	1904	624	435300896
01:35:46	1906	432	435300048
01:35:46	1909	5235888	493579456
01:35:46	1904	624	435300896
01:35:47	1906	432	435300048
01:35:47	1909	5261056	493579456
01:35:47	1904	624	435300896
01:35:48	1906	432	435300048
01:35:48	1909	5203792	493579456
01:35:48	1904	624	435300896
01:35:49	1906	432	435300048
01:35:49	1909	5247232	493579456
01:35:49	1904	624	435300896
01:35:50	1906	432	435300048
01:35:50	1909	5131920	493579456
01:35:50	1904	624	435300896
01:35:51	1906	432	435300048
01:35:51	1909	5389184	493579456
01:35:51	1904	624	435300896
01:35:52	1906	432	435300048
01:35:52	1909	5367312	493579456
01:35:52	1904	624	435300896
01:35:53	1906	432	435300048
01:35:53	1909	5416880	493579456
01:35:53	1904	624	435300896
01:35:54	1906	432	435300048
01:35:54	1909	5487456	493579456
01:35:54	1904	624	435300896
01:35:55	1906	432	435300048
01:35:55	1909	5524576	493579456
01:35:55	1904	624	435300896
01:35:56	1906	432	435300048
01:35:56	1909	5597408	493579456
01:35:56	1904	624	435300896
01:35:57	1906	432	435300048
01:35:57	1909	5655184	493579456
01:35:57	1904	624	435300896
01:35:58	1906	432	435300048
01:35:58	1909	5685408	493579456
01:35:58	1904	624	435300896
01:35:59	1906	432	435300048
01:35:59	1909	5679040	493579456
01:35:59	1904	624	435300896
01:36:00	1906	432	435300048
01:36:00	1909	5639888	493579456
01:36:00	1904	624	435300896
01:36:01	1906	432	435300048
01:36:01	1909	5406976	493579456
01:36:01	1904	624	435300896
01:36:02	1906	432	435300048
01:36:02	1909	5470576	493579456
01:36:02	1904	624	435300896
01:36:03	1906	432	435300048
01:36:03	1909	5390048	493579456
01:36:03	1904	624	435300896
01:36:04	1906	432	435300048
01:36:04	1909	5412064	493579456
01:36:04	1904	624	435300896
01:36:05	1906	432	435300048
01:36:05	1909	5440368	493579456
01:36:05	1904	624	435300896
01:36:06	1906	432	435300048
01:36:06	1909	5248304	493579456
01:36:06	1904	624	435300896
01:36:08	1906	432	435300048
01:36:08	1909	5558464	493956288
01:36:08	1904	624	435300896
01:36:09	1906	432	435300048
01:36:09	1909	5635168	493956288
01:36:09	1904	624	435300896
01:36:10	1906	432	435300048
01:36:10	1909	5498432	493956288
01:36:10	1904	624	435300896
01:36:11	1906	432	435300048
01:36:11	1909	5534064	493956288
01:36:11	1904	624	435300896
01:36:12	1906	432	435300048
01:36:12	1909	5576112	493956288
01:36:12	1904	624	435300896
01:36:13	1906	432	435300048
01:36:13	1909	5526192	493956288
01:36:13	1904	624	435300896
01:36:14	1906	432	435300048
01:36:14	1909	5538672	493956288
01:36:14	1904	624	435300896
01:36:15	1906	432	435300048
01:36:15	1909	5552880	493956288
01:36:15	1904	624	435300896
01:36:16	1906	432	435300048
01:36:16	1909	5450752	493956288
01:36:16	1904	624	435300896
01:36:17	1906	432	435300048
01:36:17	1909	5376720	493956288
01:36:17	1904	624	435300896
01:36:18	1906	432	435300048
01:36:18	1909	5576560	493956288
01:36:18	1904	624	435300896
01:36:19	1906	432	435300048
01:36:19	1909	5360720	493956288
01:36:19	1904	624	435300896
01:36:20	1906	432	435300048
01:36:20	1909	5314928	493956288
01:36:20	1904	624	435300896
01:36:21	1906	432	435300048
01:36:21	1909	5307088	493956288
01:36:21	1904	624	435300896
01:36:22	1906	432	435300048
01:36:22	1909	5371520	493956288
01:36:22	1904	624	435300896
01:36:23	1906	432	435300048
01:36:23	1909	5388576	493956288
01:36:23	1904	624	435300896
01:36:24	1906	432	435300048
01:36:24	1909	5365600	493956288
01:36:24	1904	624	435300896
01:36:25	1906	432	435300048
01:36:25	1909	5353152	493956288
01:36:25	1904	624	435300896
01:36:26	1906	432	435300048
01:36:26	1909	5367824	493956288
01:36:26	1904	624	435300896
01:36:27	1906	432	435300048
01:36:27	1909	5336288	493956288
01:36:27	1904	624	435300896
01:36:28	1906	432	435300048
01:36:28	1909	5295120	493956288
01:36:28	1904	624	435300896
01:36:29	1906	432	435300048
01:36:29	1909	5301520	493956288
01:36:29	1904	624	435300896
01:36:30	1906	432	435300048
01:36:30	1909	5310448	493956288
01:36:30	1904	624	435300896
01:36:31	1906	432	435300048
01:36:31	1909	5211936	493956288
01:36:31	1904	624	435300896
01:36:32	1906	432	435300048
01:36:32	1909	5179952	494284352
01:36:32	1904	624	435300896
01:36:33	1906	432	435300048
01:36:33	1909	5192640	494807424
01:36:33	1904	624	435300896
01:36:35	1906	432	435300048
01:36:35	1909	5360528	495081536
01:36:35	1904	624	435300896
01:36:36	1906	432	435300048
01:36:36	1909	5391360	495632672
01:36:36	1904	624	435300896
01:36:37	1906	432	435300048
01:36:37	1909	4778384	497603184
01:36:37	1904	624	435300896
01:36:38	1906	432	435300048
01:36:38	1909	5719456	497603184
01:36:38	1904	624	435300896
01:36:39	1906	432	435300048
01:36:39	1909	5805632	497603184
01:36:39	1904	624	435300896
01:36:40	1906	432	435300048
01:36:40	1909	4870544	499143408
01:36:40	1904	624	435300896
01:36:41	1906	432	435300048
01:36:41	1909	5801232	500995920
01:36:41	1904	624	435300896
01:36:42	1906	432	435300048
01:36:42	1909	3664304	499911408
01:36:42	1904	624	435300896
01:36:43	1906	432	435300048
01:36:43	1909	4945360	501440960
01:36:43	1904	624	435300896
01:36:44	1906	432	435300048
01:36:44	1909	5671216	502110304
01:36:44	1904	624	435300896
01:36:45	1906	432	435300048
01:36:45	1909	5650416	502379232
01:36:45	1904	624	435300896
01:36:46	1906	432	435300048
01:36:46	1909	5018928	502418608
01:36:46	1904	624	435300896
01:36:47	1906	432	435300048
01:36:47	1909	5425344	503281040
01:36:47	1904	624	435300896
01:36:48	1906	432	435300048
01:36:48	1909	5522800	503473408
01:36:48	1904	624	435300896
01:36:49	1906	432	435300048
01:36:49	1909	5541808	504238688
01:36:49	1904	624	435300896
01:36:50	1906	432	435300048
01:36:50	1909	5616672	505084464
01:36:50	1904	624	435300896
01:36:51	1906	432	435300048
01:36:51	1909	5793248	506065424
01:36:51	1904	624	435300896
01:36:52	1906	432	435300048
01:36:52	1909	5664400	506493712
01:36:52	1904	624	435300896
01:36:53	1906	432	435300048
01:36:53	1909	5505680	507008368
01:36:53	1904	624	435300896
01:36:54	1906	432	435300048
01:36:54	1909	5372800	507830560
01:36:54	1904	624	435300896
01:36:55	1906	432	435300048
01:36:55	1909	5517376	508618304
01:36:55	1904	624	435300896
01:36:56	1906	432	435300048
01:36:56	1909	6195744	510055312
01:36:56	1904	624	435300896
01:36:57	1906	432	435300048
01:36:57	1909	5814240	510055312
01:36:57	1904	624	435300896
01:36:58	1906	432	435300048
01:36:58	1909	5619408	510482848
01:36:58	1904	624	435300896
01:37:00	1906	432	435300048
01:37:00	1909	5472496	511902720
01:37:00	1904	624	435300896
01:37:01	1906	432	435300048
01:37:01	1909	5390928	512463040
01:37:01	1904	624	435300896
01:37:02	1906	432	435300048
01:37:02	1909	5462576	513070016
01:37:02	1904	624	435300896
01:37:03	1906	432	435300048
01:37:03	1909	5572048	513327488
01:37:03	1904	624	435300896
01:37:04	1906	432	435300048
01:37:04	1909	5897904	513726592
01:37:04	1904	624	435300896
01:37:05	1906	432	435300048
01:37:05	1909	5761152	514486080
01:37:05	1904	624	435300896
01:37:06	1906	432	435300048
01:37:06	1909	6068112	514941440
01:37:06	1904	624	435300896
01:37:07	1906	432	435300048
01:37:07	1909	5874304	515503552
01:37:07	1904	624	435300896
01:37:08	1906	432	435300048
01:37:08	1909	5813568	516051520
01:37:08	1904	624	435300896
01:37:09	1906	432	435300048
01:37:09	1909	6166304	516386560
01:37:09	1904	624	435300896
01:37:10	1906	432	435300048
01:37:10	1909	6022720	517473664
01:37:10	1904	624	435300896
01:37:11	1906	432	435300048
01:37:11	1909	5942912	517473664
01:37:11	1904	624	435300896
01:37:12	1906	432	435300048
01:37:12	1909	5603200	518147136
01:37:12	1904	624	435300896
01:37:13	1906	432	435300048
01:37:13	1909	5725952	518666944
01:37:13	1904	624	435300896
01:37:14	1906	432	435300048
01:37:14	1909	5741200	519091008
01:37:14	1904	624	435300896
01:37:15	1906	432	435300048
01:37:15	1909	6138816	519485120
01:37:15	1904	624	435300896
01:37:16	1906	432	435300048
01:37:16	1909	5631088	520271488
01:37:16	1904	624	435300896
01:37:17	1906	432	435300048
01:37:17	1909	5659152	520881088
01:37:17	1904	624	435300896
01:37:18	1906	432	435300048
01:37:18	1909	5542128	521504256
01:37:18	1904	624	435300896
01:37:19	1906	432	435300048
01:37:19	1909	5655568	522235072
01:37:19	1904	624	435300896
01:37:20	1906	432	435300048
01:37:20	1909	5702112	522937152
01:37:20	1904	624	435300896
01:37:21	1906	432	435300048
01:37:21	1909	5649472	523159056
01:37:21	1904	624	435300896
01:37:22	1906	432	435300048
01:37:22	1909	5603920	523397120
01:37:22	1904	624	435300896
01:37:24	1906	432	435300048
01:37:24	1909	5676336	524659520
01:37:24	1904	624	435300896
01:37:25	1906	432	435300048
01:37:25	1909	5536128	524727936
01:37:25	1904	624	435300896
01:37:26	1906	432	435300048
01:37:26	1909	5395232	524784112
01:37:26	1904	624	435300896
01:37:27	1906	432	435300048
01:37:27	1909	5379040	524784112
01:37:27	1904	624	435300896
01:37:28	1906	432	435300048
01:37:28	1909	5196768	524787936
01:37:28	1904	624	435300896
01:37:29	1906	432	435300048
01:37:29	1909	5166624	524787936
01:37:29	1904	624	435300896
01:37:30	1906	432	435300048
01:37:30	1909	5133376	524795040
01:37:30	1904	624	435300896
01:37:31	1906	432	435300048
01:37:31	1909	5143008	524801232
01:37:31	1904	624	435300896
01:37:32	1906	432	435300048
01:37:32	1909	5153696	524803600
01:37:32	1904	624	435300896
01:37:33	1906	432	435300048
01:37:33	1909	5164416	524807424
01:37:33	1904	624	435300896
01:37:34	1906	432	435300048
01:37:34	1909	5175040	524809792
01:37:34	1904	624	435300896
01:37:35	1906	432	435300048
01:37:35	1909	5185760	524819264
01:37:35	1904	624	435300896
01:37:36	1906	432	435300048
01:37:36	1909	5194944	524819264
01:37:36	1904	624	435300896
01:37:37	1906	432	435300048
01:37:37	1909	4896656	524822800
01:37:37	1904	624	435300896
01:37:38	1906	432	435300048
01:37:38	1909	4905776	524822800
01:37:38	1904	624	435300896
01:37:39	1906	432	435300048
01:37:39	1909	4914960	524829904
01:37:39	1904	624	435300896
01:37:40	1906	432	435300048
01:37:40	1909	4923936	524833440
01:37:40	1904	624	435300896
01:37:41	1906	432	435300048
01:37:41	1909	4925360	524825920
01:37:41	1904	624	435300896
01:37:42	1906	432	435300048
01:37:42	1909	4932224	524829456
01:37:42	1904	624	435300896
01:37:43	1906	432	435300048
01:37:43	1909	4929344	524817376
01:37:43	1904	624	435300896
01:37:45	1906	432	435300048
01:37:45	1909	4938096	524817376
01:37:45	1904	624	435300896
01:37:46	1906	432	435300048
01:37:46	1909	4944160	524817376
01:37:46	1904	624	435300896
01:37:47	1906	432	435300048
01:37:47	1909	4950096	524817376
01:37:47	1904	624	435300896
01:37:48	1906	432	435300048
01:37:48	1909	4957680	524821376
01:37:48	1904	624	435300896
01:37:49	1906	432	435300048
01:37:49	1909	4967104	524821376
01:37:49	1904	624	435300896
01:37:50	1906	432	435300048
01:37:50	1909	4950880	524821376
01:37:50	1904	624	435300896
01:37:51	1906	432	435300048
01:37:51	1909	4889280	524800352
01:37:51	1904	624	435300896
01:37:52	1906	432	435300048
01:37:52	1909	4896944	524800352
01:37:52	1904	624	435300896
01:37:53	1906	432	435300048
01:37:53	1909	4801440	524804352
01:37:53	1904	624	435300896
01:37:54	1906	432	435300048
01:37:54	1909	4610320	524804352
01:37:54	1904	624	435300896
01:37:55	1906	432	435300048
01:37:55	1909	4617920	524804352
01:37:55	1904	624	435300896
01:37:56	1906	432	435300048
01:37:56	1909	4625504	524808352
01:37:56	1904	624	435300896
01:37:57	1906	432	435300048
01:37:57	1909	4633168	524808352
01:37:57	1904	624	435300896
01:37:58	1906	432	435300048
01:37:58	1909	4539632	524808352
01:37:58	1904	624	435300896
01:37:59	1906	432	435300048
01:37:59	1909	4548048	524808352
01:37:59	1904	624	435300896
01:38:00	1906	432	435300048
01:38:00	1909	4556208	524808352
01:38:00	1904	624	435300896
01:38:01	1906	432	435300048
01:38:01	1909	4563536	524808352
01:38:01	1904	624	435300896
01:38:02	1906	432	435300048
01:38:02	1909	4569936	524808352
01:38:02	1904	624	435300896
01:38:03	1906	432	435300048
01:38:03	1909	4576352	524808352
01:38:03	1904	624	435300896
01:38:04	1906	432	435300048
01:38:04	1909	4582416	524808352
01:38:04	1904	624	435300896
01:38:05	1906	432	435300048
01:38:05	1909	4588432	524808352
01:38:05	1904	624	435300896
01:38:07	1906	432	435300048
01:38:07	1909	4594512	524808352
01:38:07	1904	624	435300896
01:38:08	1906	432	435300048
01:38:08	1909	4600528	524808352
01:38:08	1904	624	435300896
01:38:09	1906	432	435300048
01:38:09	1909	4606992	524808352
01:38:09	1904	624	435300896
01:38:10	1906	432	435300048
01:38:10	1909	4613152	524808352
01:38:10	1904	624	435300896
01:38:11	1906	432	435300048
01:38:11	1909	4619584	524808352
01:38:11	1904	624	435300896
01:38:12	1906	432	435300048
01:38:12	1909	4625648	524808352
01:38:12	1904	624	435300896
01:38:13	1906	432	435300048
01:38:13	1909	4631664	524808352
01:38:13	1904	624	435300896
01:38:14	1906	432	435300048
01:38:14	1909	4640336	524814304
01:38:14	1904	624	435300896
01:38:15	1906	432	435300048
01:38:15	1909	4649392	524816752
01:38:15	1904	624	435300896
01:38:16	1906	432	435300048
01:38:16	1909	4658528	524820256
01:38:16	1904	624	435300896
01:38:17	1906	432	435300048
01:38:17	1909	4667632	524822704
01:38:17	1904	624	435300896
01:38:18	1906	432	435300048
01:38:18	1909	4676720	524828656
01:38:18	1904	624	435300896
01:38:19	1906	432	435300048
01:38:19	1909	4685776	524828656
01:38:19	1904	624	435300896
01:38:20	1906	432	435300048
01:38:20	1909	4694192	524828656
01:38:20	1904	624	435300896
01:38:21	1906	432	435300048
01:38:21	1909	4701824	524832160
01:38:21	1904	624	435300896
01:38:22	1906	432	435300048
01:38:22	1909	4709472	524832160
01:38:22	1904	624	435300896
01:38:23	1906	432	435300048
01:38:23	1909	4716016	524832160
01:38:23	1904	624	435300896
01:38:24	1906	432	435300048
01:38:24	1909	4722144	524832160
01:38:24	1904	624	435300896
01:38:25	1906	432	435300048
01:38:25	1909	4728224	524832160
01:38:25	1904	624	435300896
01:38:26	1906	432	435300048
01:38:26	1909	4734224	524832160
01:38:26	1904	624	435300896
01:38:27	1906	432	435300048
01:38:27	1909	4740304	524832160
01:38:27	1904	624	435300896
01:38:29	1906	432	435300048
01:38:29	1909	4746448	524832160
01:38:29	1904	624	435300896
01:38:30	1906	432	435300048
01:38:30	1909	4752512	524832160
01:38:30	1904	624	435300896
01:38:31	1906	432	435300048
01:38:31	1909	4761216	524837104
01:38:31	1904	624	435300896
01:38:32	1906	432	435300048
01:38:32	1909	4770400	524837104
01:38:32	1904	624	435300896
01:38:33	1906	432	435300048
01:38:33	1909	4779456	524837104
01:38:33	1904	624	435300896
01:38:34	1906	432	435300048
01:38:34	1909	4787856	524842048
01:38:34	1904	624	435300896
01:38:35	1906	432	435300048
01:38:35	1909	4795392	524842048
01:38:35	1904	624	435300896
01:38:36	1906	432	435300048
01:38:36	1909	4803440	524842048
01:38:36	1904	624	435300896
01:38:37	1906	432	435300048
01:38:37	1909	4811216	524846992
01:38:37	1904	624	435300896
01:38:38	1906	432	435300048
01:38:38	1909	4820288	524846992
01:38:38	1904	624	435300896
01:38:39	1906	432	435300048
01:38:39	1909	4636896	524850688
01:38:39	1904	624	435300896
01:38:40	1906	432	435300048
01:38:40	1909	4495952	524850688
01:38:40	1904	624	435300896
01:38:41	1906	432	435300048
01:38:41	1909	4476416	524847088
01:38:41	1904	624	435300896
01:38:42	1906	432	435300048
01:38:42	1909	4478720	524843200
01:38:42	1904	624	435300896
01:38:43	1906	432	435300048
01:38:43	1909	4486512	524849312
01:38:43	1904	624	435300896
01:38:44	1906	432	435300048
01:38:44	1909	4452640	524824800
01:38:44	1904	624	435300896
01:38:45	1906	432	435300048
01:38:45	1909	4442592	524809632
01:38:45	1904	624	435300896
01:38:46	1906	432	435300048
01:38:46	1909	4450752	524813680
01:38:46	1904	624	435300896
01:38:47	1906	432	435300048
01:38:47	1909	4381872	524741888
01:38:47	1904	624	435300896
01:38:48	1906	432	435300048
01:38:48	1909	4389264	524745936
01:38:48	1904	624	435300896
01:38:50	1906	432	435300048
01:38:50	1909	4396640	524745936
01:38:50	1904	624	435300896
01:38:51	1906	432	435300048
01:38:51	1909	4367504	524745936
01:38:51	1904	624	435300896
01:38:52	1906	432	435300048
01:38:52	1909	4229456	524618880
01:38:52	1904	624	435300896
01:38:53	1906	432	435300048
01:38:53	1909	4235600	524618880
01:38:53	1904	624	435300896
01:38:54	1906	432	435300048
01:38:54	1909	4241664	524618880
01:38:54	1904	624	435300896
01:38:55	1906	432	435300048
01:38:55	1909	4247808	524618880
01:38:55	1904	624	435300896
01:38:56	1906	432	435300048
01:38:56	1909	4253920	524618880
01:38:56	1904	624	435300896
01:38:57	1906	432	435300048
01:38:57	1909	4260080	524618880
01:38:57	1904	624	435300896
01:38:58	1906	432	435300048
01:38:58	1909	4269776	524622304
01:38:58	1904	624	435300896
01:38:59	1906	432	435300048
01:38:59	1909	4274912	524618960
01:38:59	1904	624	435300896
01:39:00	1906	432	435300048
01:39:00	1909	4282624	524622384
01:39:00	1904	624	435300896
01:39:01	1906	432	435300048
01:39:01	1909	4290256	524622384
01:39:01	1904	624	435300896
01:39:02	1906	432	435300048
01:39:02	1909	4297872	524625808
01:39:02	1904	624	435300896
01:39:03	1906	432	435300048
01:39:03	1909	4305472	524625808
01:39:03	1904	624	435300896
01:39:04	1906	432	435300048
01:39:04	1909	4313072	524625808
01:39:04	1904	624	435300896
01:39:05	1906	432	435300048
01:39:05	1909	4320736	524629232
01:39:05	1904	624	435300896
01:39:06	1906	432	435300048
01:39:06	1909	4328320	524629232
01:39:06	1904	624	435300896
01:39:07	1906	432	435300048
01:39:07	1909	4335024	524629232
01:39:07	1904	624	435300896
01:39:08	1906	432	435300048
01:39:08	1909	4340800	524634560
01:39:08	1904	624	435300896
01:39:09	1906	432	435300048
01:39:09	1909	4346896	524634560
01:39:09	1904	624	435300896
01:39:10	1906	432	435300048
01:39:10	1909	4353136	524634560
01:39:10	1904	624	435300896
01:39:12	1906	432	435300048
01:39:12	1909	4359216	524634560
01:39:12	1904	624	435300896
01:39:13	1906	432	435300048
01:39:13	1909	4365232	524634560
01:39:13	1904	624	435300896
01:39:14	1906	432	435300048
01:39:14	1909	4371360	524634560
01:39:14	1904	624	435300896
01:39:15	1906	432	435300048
01:39:15	1909	4377456	524634560
01:39:15	1904	624	435300896
01:39:16	1906	432	435300048
01:39:16	1909	4383536	524634560
01:39:16	1904	624	435300896
01:39:17	1906	432	435300048
01:39:17	1909	4389600	524634560
01:39:17	1904	624	435300896
01:39:18	1906	432	435300048
01:39:18	1909	4395728	524634560
01:39:18	1904	624	435300896
01:39:19	1906	432	435300048
01:39:19	1909	4401824	524634560
01:39:19	1904	624	435300896
01:39:20	1906	432	435300048
01:39:20	1909	4407952	524634560
01:39:20	1904	624	435300896
01:39:21	1906	432	435300048
01:39:21	1909	4400224	524620704
01:39:21	1904	624	435300896
01:39:22	1906	432	435300048
01:39:22	1909	4406240	524630128
01:39:22	1904	624	435300896
01:39:23	1906	432	435300048
01:39:23	1909	4408000	524626688
01:39:23	1904	624	435300896
01:39:24	1906	432	435300048
01:39:24	1909	4414096	524626688
01:39:24	1904	624	435300896
01:39:25	1906	432	435300048
01:39:25	1909	4420720	524630496
01:39:25	1904	624	435300896
01:39:26	1906	432	435300048
01:39:26	1909	4428224	524630496
01:39:26	1904	624	435300896
01:39:27	1906	432	435300048
01:39:27	1909	4436960	524630496
01:39:27	1904	624	435300896
01:39:28	1906	432	435300048
01:39:28	1909	4446464	524634304
01:39:28	1904	624	435300896
01:39:29	1906	432	435300048
01:39:29	1909	4457760	524636832
01:39:29	1904	624	435300896
01:39:30	1906	432	435300048
01:39:30	1909	4422976	524597120
01:39:30	1904	624	435300896
01:39:31	1906	432	435300048
01:39:31	1909	4427344	524603312
01:39:31	1904	624	435300896
01:39:32	1906	432	435300048
01:39:32	1909	4434864	524603312
01:39:32	1904	624	435300896
01:39:33	1906	432	435300048
01:39:33	1909	4441504	524607120
01:39:33	1904	624	435300896
01:39:34	1906	432	435300048
01:39:34	1909	4449120	524607120
01:39:34	1904	624	435300896
01:39:36	1906	432	435300048
01:39:36	1909	4437280	524584848
01:39:36	1904	624	435300896
01:39:37	1906	432	435300048
01:39:37	1909	4446000	524584848
01:39:37	1904	624	435300896
01:39:38	1906	432	435300048
01:39:38	1909	4453616	524584848
01:39:38	1904	624	435300896
01:39:39	1906	432	435300048
01:39:39	1909	4457264	524581504
01:39:39	1904	624	435300896
01:39:40	1906	432	435300048
01:39:40	1909	4464592	524587584
01:39:40	1904	624	435300896
01:39:41	1906	432	435300048
01:39:41	1909	4472272	524587584
01:39:41	1904	624	435300896
01:39:42	1906	432	435300048
01:39:42	1909	4465856	524577280
01:39:42	1904	624	435300896
01:39:43	1906	432	435300048
01:39:43	1909	4473440	524577280
01:39:43	1904	624	435300896
01:39:44	1906	432	435300048
01:39:44	1909	4481040	524580832
01:39:44	1904	624	435300896
01:39:45	1906	432	435300048
01:39:45	1909	4488656	524580832
01:39:45	1904	624	435300896
01:39:46	1906	432	435300048
01:39:46	1909	4496256	524580832
01:39:46	1904	624	435300896
01:39:47	1906	432	435300048
01:39:47	1909	4502672	524580832
01:39:47	1904	624	435300896
01:39:48	1906	432	435300048
01:39:48	1909	4508672	524580832
01:39:48	1904	624	435300896
01:39:49	1906	432	435300048
01:39:49	1909	4514752	524580832
01:39:49	1904	624	435300896
01:39:50	1906	432	435300048
01:39:50	1909	4520832	524580832
01:39:50	1904	624	435300896
01:39:51	1906	432	435300048
01:39:51	1909	4526976	524580832
01:39:51	1904	624	435300896
01:39:52	1906	432	435300048
01:39:52	1909	4530640	524578384
01:39:52	1904	624	435300896
01:39:53	1906	432	435300048
01:39:53	1909	4536736	524578384
01:39:53	1904	624	435300896
01:39:54	1906	432	435300048
01:39:54	1909	4543680	524578384
01:39:54	1904	624	435300896
01:39:55	1906	432	435300048
01:39:55	1909	4551360	524578384
01:39:55	1904	624	435300896
01:39:56	1906	432	435300048
01:39:56	1909	4558336	524578384
01:39:56	1904	624	435300896
01:39:58	1906	432	435300048
01:39:58	1909	4564416	524578384
01:39:58	1904	624	435300896
01:39:59	1906	432	435300048
01:39:59	1909	4570496	524578384
01:39:59	1904	624	435300896
01:40:00	1906	432	435300048
01:40:00	1909	4569264	524571024
01:40:00	1904	624	435300896
01:40:01	1906	432	435300048
01:40:01	1909	4576800	524578224
01:40:01	1904	624	435300896
01:40:02	1906	432	435300048
01:40:02	1904	624	435300896
